id,key,value,type
27778719,source,PGS,regular
27778721,source,PGS,regular
27778723,source,PGS,regular
27778724,source,PGS,regular
27778725,source,PGS,regular
27778726,source,PGS,regular
27778727,source,PGS,regular
27778728,source,PGS,regular
27778730,source,PGS,regular
27778732,source,PGS,regular
27778733,source,PGS,regular
27778734,source,PGS,regular
27778735,source,PGS,regular
27778736,source,PGS,regular
27778737,source,PGS,regular
27778738,source,PGS,regular
27778739,source,PGS,regular
27778740,source,PGS,regular
27778742,source,PGS,regular
27778743,source,PGS,regular
27778744,source,PGS,regular
27778745,source,PGS,regular
27778746,source,PGS,regular
27778748,source,PGS,regular
27778749,source,PGS,regular
27778751,source,PGS,regular
27778752,source,PGS,regular
27778753,source,PGS,regular
27778754,source,PGS,regular
27778755,source,PGS,regular
27778755,created_by,Almien_Coastlines,regular
27778756,source,PGS,regular
27778756,created_by,Almien_Coastlines,regular
27778757,source,PGS,regular
27778757,created_by,Almien_Coastlines,regular
27778758,source,PGS,regular
27778759,source,PGS,regular
27778761,source,PGS,regular
27778764,source,PGS,regular
27778767,source,PGS,regular
27778768,source,PGS,regular
27778770,source,PGS,regular
27778772,source,PGS,regular
27778774,source,PGS,regular
27778775,source,PGS,regular
27778777,source,PGS,regular
27778779,source,PGS,regular
27778781,source,PGS,regular
27778786,source,PGS,regular
27778788,source,PGS,regular
27778789,source,PGS,regular
27778790,source,PGS,regular
27778791,source,PGS,regular
27778792,source,PGS,regular
27778793,source,PGS,regular
27778794,source,PGS,regular
27778796,source,PGS,regular
27778797,source,PGS,regular
27778798,source,PGS,regular
27778799,source,PGS,regular
27778800,source,PGS,regular
27778801,source,PGS,regular
27778802,source,PGS,regular
27778805,source,PGS,regular
27778807,source,PGS,regular
27778808,source,PGS,regular
27778809,source,PGS,regular
27778810,source,PGS,regular
27778811,source,PGS,regular
27778812,source,PGS,regular
27778813,source,PGS,regular
27778814,source,PGS,regular
27778816,source,PGS,regular
27778818,source,PGS,regular
27778819,source,PGS,regular
27778820,source,PGS,regular
27778821,source,PGS,regular
27778822,source,PGS,regular
27778822,created_by,Almien_Coastlines,regular
27778823,source,PGS,regular
27778824,source,PGS,regular
27778825,source,PGS,regular
27778826,source,PGS,regular
27778827,source,PGS,regular
27778828,source,PGS,regular
27778829,source,PGS,regular
27778830,source,PGS,regular
27778832,source,PGS,regular
27778833,source,PGS,regular
27778833,created_by,Almien_Coastlines,regular
27778836,source,PGS,regular
27778837,source,PGS,regular
27778838,source,PGS,regular
27778838,created_by,Almien_Coastlines,regular
27778839,source,PGS,regular
27778839,created_by,Almien_Coastlines,regular
27778843,source,PGS,regular
27778844,source,PGS,regular
27778847,source,PGS,regular
27778848,source,PGS,regular
27778849,source,PGS,regular
27778850,source,PGS,regular
27778851,source,PGS,regular
27778852,source,PGS,regular
27778854,source,PGS,regular
27778854,created_by,Almien_Coastlines,regular
27778855,source,PGS,regular
27778856,source,PGS,regular
27778857,source,PGS,regular
27778858,source,PGS,regular
27778873,source,PGS,regular
27778875,source,PGS,regular
27778878,source,PGS,regular
27778878,created_by,Almien_Coastlines,regular
27778880,source,PGS,regular
27778880,created_by,Almien_Coastlines,regular
27778884,source,PGS,regular
27778890,source,PGS,regular
27778930,source,PGS,regular
27778954,source,PGS,regular
27778958,source,PGS,regular
27778959,source,PGS,regular
27778963,source,PGS,regular
27778972,source,PGS,regular
27778996,source,PGS,regular
27778997,source,PGS,regular
27778998,source,PGS,regular
27778999,source,PGS,regular
27779001,source,PGS,regular
27779002,source,PGS,regular
27779003,source,PGS,regular
27779004,source,PGS,regular
27779006,source,PGS,regular
27779007,source,PGS,regular
27779008,source,PGS,regular
27779009,source,PGS,regular
27779010,source,PGS,regular
27779011,source,PGS,regular
27779012,source,PGS,regular
27779013,source,PGS,regular
27779015,source,PGS,regular
27779017,source,PGS,regular
27779018,source,PGS,regular
27779019,source,PGS,regular
27779020,source,PGS,regular
27779023,source,PGS,regular
27779024,source,PGS,regular
27779025,source,PGS,regular
27779027,source,PGS,regular
27779028,source,PGS,regular
27779034,source,PGS,regular
27779035,source,PGS,regular
27779039,source,PGS,regular
27779043,source,PGS,regular
27779044,source,PGS,regular
27779045,source,PGS,regular
27779046,source,PGS,regular
27779047,source,PGS,regular
27779048,source,PGS,regular
27779050,source,PGS,regular
27779051,source,PGS,regular
27779052,source,PGS,regular
27779053,source,PGS,regular
27779054,source,PGS,regular
27779055,source,PGS,regular
27779056,source,PGS,regular
27779057,source,PGS,regular
27779058,source,PGS,regular
27779059,source,PGS,regular
27779060,source,PGS,regular
27779061,source,PGS,regular
27779064,source,PGS,regular
27779066,source,PGS,regular
27779071,source,PGS,regular
27779072,source,PGS,regular
27779073,source,PGS,regular
27779074,source,PGS,regular
27779075,source,PGS,regular
27779076,source,PGS,regular
27779077,source,PGS,regular
27779078,source,PGS,regular
27779079,source,PGS,regular
27779080,source,PGS,regular
27779087,source,PGS,regular
27779089,source,PGS,regular
27779093,source,PGS,regular
27779099,source,PGS,regular
27779105,source,PGS,regular
27779118,source,PGS,regular
27779120,source,PGS,regular
27779123,source,PGS,regular
27779125,source,PGS,regular
27779127,source,PGS,regular
27779129,source,PGS,regular
27779129,amenity,Ferry_Terminal,regular
27779130,source,PGS,regular
27779132,source,PGS,regular
27779134,source,PGS,regular
27779135,source,PGS,regular
27779137,source,PGS,regular
27779139,source,PGS,regular
27779142,source,PGS,regular
27779148,source,PGS,regular
27779150,source,PGS,regular
27779154,source,PGS,regular
27779156,source,PGS,regular
27779157,source,PGS,regular
27779159,source,PGS,regular
27779163,source,PGS,regular
27779165,source,PGS,regular
27779166,source,PGS,regular
27779170,source,PGS,regular
27779172,source,PGS,regular
27779173,source,PGS,regular
27779175,source,PGS,regular
27779177,source,PGS,regular
27779178,source,PGS,regular
27779179,source,PGS,regular
27779180,source,PGS,regular
27779182,source,PGS,regular
27779184,source,PGS,regular
27779189,source,PGS,regular
27779190,source,PGS,regular
27779193,source,PGS,regular
27779194,source,PGS,regular
27779195,source,PGS,regular
27779196,source,PGS,regular
27779203,source,PGS,regular
27779204,source,PGS,regular
27779206,source,PGS,regular
27779207,source,PGS,regular
27779210,source,PGS,regular
27779217,source,PGS,regular
27779218,source,PGS,regular
27779221,source,PGS,regular
27779223,source,PGS,regular
27779226,source,PGS,regular
27779227,source,PGS,regular
27779228,source,PGS,regular
27779229,source,PGS,regular
27779230,source,PGS,regular
27779232,source,PGS,regular
27779234,source,PGS,regular
27779235,source,PGS,regular
27779236,source,PGS,regular
27779240,source,PGS,regular
27779241,source,PGS,regular
27779242,source,PGS,regular
27779243,source,PGS,regular
27779245,source,PGS,regular
27779247,source,PGS,regular
27779248,source,PGS,regular
27779249,source,PGS,regular
27779250,source,PGS,regular
27779252,source,PGS,regular
27779253,source,PGS,regular
27779254,source,PGS,regular
27779255,source,PGS,regular
27779256,source,PGS,regular
27779258,source,PGS,regular
27779259,source,PGS,regular
27779260,source,PGS,regular
27779270,source,PGS,regular
27779272,source,PGS,regular
27779274,source,PGS,regular
27779276,source,PGS,regular
27779277,source,PGS,regular
27779286,source,PGS,regular
27779287,source,PGS,regular
27779291,source,PGS,regular
27779291,amenity,Ferry_Terminal,regular
27779291,wheelchair,Yes,regular
27779295,source,PGS,regular
27779295,amenity,Ferry_Terminal,regular
27779295,wheelchair,Yes,regular
27779298,source,PGS,regular
27779301,source,PGS,regular
27779303,source,PGS,regular
27779307,source,PGS,regular
27779312,source,PGS,regular
27779322,source,PGS,regular
27779328,source,PGS,regular
27779328,created_by,Almien_Coastlines,regular
27779332,source,PGS,regular
27779332,created_by,Almien_Coastlines,regular
27779335,source,PGS,regular
27779335,created_by,Almien_Coastlines,regular
27779337,source,PGS,regular
27779337,created_by,Almien_Coastlines,regular
27779338,source,PGS,regular
27779339,source,PGS,regular
27779340,source,PGS,regular
27779340,created_by,Almien_Coastlines,regular
27779341,source,PGS,regular
27779341,created_by,Almien_Coastlines,regular
27779342,source,PGS,regular
27779342,created_by,Almien_Coastlines,regular
27779343,source,PGS,regular
27779343,created_by,Almien_Coastlines,regular
27779344,source,PGS,regular
27779344,created_by,Almien_Coastlines,regular
27779345,source,PGS,regular
27779345,created_by,Almien_Coastlines,regular
27779346,source,PGS,regular
27779346,created_by,Almien_Coastlines,regular
27779347,source,PGS,regular
27779347,created_by,Almien_Coastlines,regular
27779348,source,PGS,regular
27779348,created_by,Almien_Coastlines,regular
27779349,source,PGS,regular
27779349,created_by,Almien_Coastlines,regular
27779350,source,PGS,regular
27779350,created_by,Almien_Coastlines,regular
27779351,source,PGS,regular
27779351,created_by,Almien_Coastlines,regular
27779352,source,PGS,regular
27779352,created_by,Almien_Coastlines,regular
27779353,source,PGS,regular
27779353,created_by,Almien_Coastlines,regular
27779354,source,PGS,regular
27779354,created_by,Almien_Coastlines,regular
27779355,source,PGS,regular
27779355,created_by,Almien_Coastlines,regular
27779356,source,PGS,regular
27779356,created_by,Almien_Coastlines,regular
27779357,source,PGS,regular
27779357,created_by,Almien_Coastlines,regular
27779358,source,PGS,regular
27779358,created_by,Almien_Coastlines,regular
27779359,source,PGS,regular
27779359,created_by,Almien_Coastlines,regular
27779360,source,PGS,regular
27779360,created_by,Almien_Coastlines,regular
27779361,source,PGS,regular
27779361,created_by,Almien_Coastlines,regular
27779362,source,PGS,regular
27779362,created_by,Almien_Coastlines,regular
27779363,source,PGS,regular
27779363,created_by,Almien_Coastlines,regular
27779364,source,PGS,regular
27779364,created_by,Almien_Coastlines,regular
27779365,source,PGS,regular
27779365,created_by,Almien_Coastlines,regular
27779366,source,PGS,regular
27779366,created_by,Almien_Coastlines,regular
27779367,source,PGS,regular
27779367,created_by,Almien_Coastlines,regular
27779368,source,PGS,regular
27779368,created_by,Almien_Coastlines,regular
27779369,source,PGS,regular
27779369,created_by,Almien_Coastlines,regular
27779370,source,PGS,regular
27779371,source,PGS,regular
27779372,source,PGS,regular
27779373,source,PGS,regular
27779374,source,PGS,regular
27779375,source,PGS,regular
27779375,created_by,Almien_Coastlines,regular
27779376,source,PGS,regular
27779377,source,PGS,regular
27779378,source,PGS,regular
27779379,source,PGS,regular
27779380,source,PGS,regular
27779381,source,PGS,regular
27779381,created_by,Almien_Coastlines,regular
27779382,source,PGS,regular
27779383,source,PGS,regular
27779385,source,PGS,regular
27779386,source,PGS,regular
27779387,source,PGS,regular
27779388,source,PGS,regular
27779389,source,PGS,regular
27779390,source,PGS,regular
27779391,source,PGS,regular
27779395,source,PGS,regular
27779398,source,PGS,regular
27779406,source,PGS,regular
27779408,source,PGS,regular
27779415,source,PGS,regular
27779416,source,PGS,regular
27779416,created_by,Almien_Coastlines,regular
27779420,source,PGS,regular
27779423,source,PGS,regular
27779423,created_by,Almien_Coastlines,regular
27779424,source,PGS,regular
27779424,created_by,Almien_Coastlines,regular
27779425,source,PGS,regular
27779425,created_by,Almien_Coastlines,regular
27779426,source,PGS,regular
27779426,created_by,Almien_Coastlines,regular
27779428,source,PGS,regular
27779428,created_by,Almien_Coastlines,regular
27779429,source,PGS,regular
27779429,created_by,Almien_Coastlines,regular
27779430,source,PGS,regular
27779430,created_by,Almien_Coastlines,regular
27779432,source,PGS,regular
27779432,created_by,Almien_Coastlines,regular
27779434,source,PGS,regular
27779434,created_by,Almien_Coastlines,regular
27779438,source,PGS,regular
27779438,created_by,Almien_Coastlines,regular
27779440,source,PGS,regular
27779440,created_by,Almien_Coastlines,regular
27779442,source,PGS,regular
27779442,created_by,Almien_Coastlines,regular
27779443,source,PGS,regular
27779443,created_by,Almien_Coastlines,regular
27779444,source,PGS,regular
27779444,created_by,Almien_Coastlines,regular
27779445,source,PGS,regular
27779445,created_by,Almien_Coastlines,regular
27779447,source,PGS,regular
27779447,created_by,Almien_Coastlines,regular
27779449,source,PGS,regular
27779449,created_by,Almien_Coastlines,regular
27779451,source,PGS,regular
27779451,created_by,Almien_Coastlines,regular
27779453,source,PGS,regular
27779453,created_by,Almien_Coastlines,regular
27779454,source,PGS,regular
27779454,created_by,Almien_Coastlines,regular
27779457,source,PGS,regular
27779460,source,PGS,regular
27779463,source,PGS,regular
27779466,source,PGS,regular
27779469,source,PGS,regular
27779473,source,PGS,regular
27779480,source,PGS,regular
27779482,source,PGS,regular
27779485,source,PGS,regular
27779487,source,PGS,regular
27779491,source,PGS,regular
27779494,source,PGS,regular
27779498,source,PGS,regular
27779500,source,PGS,regular
27779503,source,PGS,regular
27779507,source,PGS,regular
27779508,source,PGS,regular
27779509,source,PGS,regular
27779510,source,PGS,regular
27779514,source,PGS,regular
27779517,source,PGS,regular
27779518,source,PGS,regular
27779520,source,PGS,regular
27779520,created_by,Almien_Coastlines,regular
27779523,source,PGS,regular
27779523,created_by,Almien_Coastlines,regular
27779527,source,PGS,regular
27779527,created_by,Almien_Coastlines,regular
27779532,source,PGS,regular
27779532,created_by,Almien_Coastlines,regular
27779536,source,PGS,regular
27779536,created_by,Almien_Coastlines,regular
27779541,source,PGS,regular
27779541,created_by,Almien_Coastlines,regular
27779547,source,PGS,regular
27779547,created_by,Almien_Coastlines,regular
27779550,source,PGS,regular
27779550,created_by,Almien_Coastlines,regular
27779553,source,PGS,regular
27779553,created_by,Almien_Coastlines,regular
27779557,source,PGS,regular
27779557,created_by,Almien_Coastlines,regular
27779560,source,PGS,regular
27779560,created_by,Almien_Coastlines,regular
27779564,source,PGS,regular
27779564,created_by,Almien_Coastlines,regular
27779568,source,PGS,regular
27779568,created_by,Almien_Coastlines,regular
27779573,source,PGS,regular
27779573,created_by,Almien_Coastlines,regular
27779577,source,PGS,regular
27779577,created_by,Almien_Coastlines,regular
27779581,source,PGS,regular
27779581,created_by,Almien_Coastlines,regular
